Ecossistema;Cidade;Link;Estágio de Maturidade;Modelo de Negócio;Segmento;Vertical;Público-alvo;Startup;Ambiente de Inovação
Metropolitana e Litoral Norte;São Leopoldo;https://www.dsm.com/latam/pt_BR/home.html;Escala;Transação;Engenharia e Indústria Geral;IndTech;B2B e B2C;VERSOLID;TECNOSINOS
Metropolitana e Litoral Norte;Guaíba;https://www.vidaia.com.br/;Validação;Assinatura;Comércio e Varejo;HealthTech;B2B;Vidaia Care;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.instagram.com/vinculoimpacta_/;Validação;SaaS;Consultorias e Treinamentos;Inovação Social;B2B;Vínculo Impacta;PLATAFORMA
Metropolitana e Litoral Norte;São Leopoldo;https://www.virandoaterra.com/;Crescimento;Assinatura;Meio Ambiente e Sustentabilidade;GreenTech;B2B e B2C;Virando a Terra;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://virtuallhr.com/;Validação;Não Informado;RH e Coaching;EsgTech;B2B;VirtuALL HRpartner;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.linkedin.com/company/vital-liberdadefinanceira;Ideação;Não Informado;Consultorias e Treinamentos;FinTech;B2B;VITAL LIBERDADE FINANCEIRA;NÃO INFORMADO
Metropolitana e Litoral Norte;São Leopoldo;https://voga.arq.br/;Escala;Transação;Gestão de Negócios e Projetos;ConstruTech;B2B e B2C;VOGA arquitetura e urbanismo;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.voltaebike.com/;Crescimento;Pay-per-use;Mobilidade;MobTech;B2B e B2C;Volta E-Bike;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://volters.com.br/;Crescimento;Serviços Baseados em Taxas;Energia;EnergyTech;B2B2C;Volters;TECNOPUC
Metropolitana e Litoral Norte;Porto Alegre;https://voppi.com.br;Validação;Marketplace;Turismo e Lazer;Funtech;B2B;VOPPI;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.linkedin.com/company/vorotech;Validação;Não Informado;Software e Cloud;IndTech;B2B;VOROTECH DESENVOLVIMENTO DE SOFTWARE;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://voyplan.app;Validação;Assinatura;Turismo e Lazer;TurisTech;B2C;Voyage Travel Planner;TECNOPUC
Metropolitana e Litoral Norte;São Leopoldo;https://w3k.com.br/;Escala;SaaS;Gestão de Negócios e Projetos;ITTech;B2B;W3K;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://warren.com.br/;Escala;Serviços Baseados em Taxas;Financeiro;FinTech;B2B e B2C;Warren;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://wbeduca.com.br;Não Informado;Assinatura;Educação e Ensino;EdTech;B2B e B2C;WB Gestão Educacional;INSTITUTO CALDEIRA
Metropolitana e Litoral Norte;Campo Bom;https://www.linkedin.com/company/wbio/about/;Validação;Não Informado;Biotecnologia;HealthTech;B2G;wbio;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.linkedin.com/company/we-fix-mobile-solutions/about/;Escala;Marketplace;TI (Tecnologia da Informação);ITTech;B2C;WE FIX;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://site.webmedbr.com/;Crescimento;Marketplace;Saúde e Bem-Estar;HealthTech;B2B;WebMed;VENTIUR
Metropolitana e Litoral Norte;Porto Alegre;https://weburn.com.br/;Escala;Assinatura;TI (Tecnologia da Informação);SportsTech;B2C;WeBurn;NÃO INFORMADO
Metropolitana e Litoral Norte;Novo Hamburgo;https://www.linkedin.com/company/wecollab-brasil/;Escala;Não Informado;TI (Tecnologia da Informação);HRTech;B2B e B2C;WeCollab;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://weconecta.com/;Validação;Não Informado;IA (Inteligência Artificial);HealthTech;B2B;WeConecta;NÃO INFORMADO
Metropolitana e Litoral Norte;São Leopoldo;https://casamento.wedy.com/;Crescimento;Marketplace;Eventos;EventsTech;B2C;Wedy;VENTIUR
Metropolitana e Litoral Norte;Porto Alegre;https://www.weeco.com.br/;Validação;E-commerce;Saúde e Bem-Estar;BeautyTech;B2C;Weeco;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;http://weheal.app.br;Ideação;Não Informado;Saúde e Bem-Estar;HealthTech;B2B;Weheal;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.weeco.com.br/;Ideação;Não Informado;Educação e Ensino;EdTech;B2B;WeTutors;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://whispersai.wixsite.com/whispers;Ideação;Outros;Saúde e Bem-Estar;HealthTech;B2B;Whispers;TECNOPUC
Metropolitana e Litoral Norte;Porto Alegre;https://www.linkedin.com/company/wida-app/?originalSubdomain=br;Validação;Não Informado;Saúde e Bem-Estar;HealthTech;B2B;WIDA;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://widemind.ai/;Validação;Não Informado;IA (Inteligência Artificial);HealthTech;B2C;Widemind;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.wine-locals.com/nova-home;Crescimento;Marketplace;Alimentos e Bebidas;TurisTech;B2B e B2C;WINE LOCALS;TECNOPUC
Metropolitana e Litoral Norte;Gravataí;https://www.wirklich.com.br/empresa;Escala;Outros;Marketing e Publicidade;AdTech;B2B2C;Witu.digital;SMICT GRAVATAÍ
Metropolitana e Litoral Norte;Porto Alegre;https://www.linkedin.com/company/wnspro/?originalSubdomain=br;Não Informado;Não Informado;Software e Cloud;ITTech;B2B e B2G;WNS-PRO;INSTITUTO CALDEIRA
Metropolitana e Litoral Norte;São Leopoldo;https://womanfem.com/;Ideação;Outros;Consultorias e Treinamentos;MarTech;B2B;Woman Fem;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://workhub.digital/;Crescimento;Assinatura;Gestão de Negócios e Projetos;Outras;B2B;Workhub;TECNOPUC
Metropolitana e Litoral Norte;Porto Alegre;https://wowbpo.com.br/;Crescimento;SaaS;Financeiro;FinTech;B2B;WOW!Bpo;SMICT GRAVATAÍ
Metropolitana e Litoral Norte;Porto Alegre;https://wswork.com.br/#;Crescimento;Transação;Software e Cloud;ITTech;B2B;WS Work;NÃO INFORMADO
Metropolitana e Litoral Norte;Novo Hamburgo;https://wss.business/;Escala;Não Informado;Educação e Ensino;SecurityTech;B2B;WSS Security;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.instagram.com/somoswyg/;Validação;Outros;Eventos;EventsTech;B2B e B2C;WYG;NÃO INFORMADO
Metropolitana e Litoral Norte;São Leopoldo;https://www.facebook.com/x4Tecnologia/?locale=pt_BR;Crescimento;Não Informado;TI (Tecnologia da Informação);ITTech;B2B;X4 Tecnologia;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.x5s.com.br/;Validação;Não Informado;Software e Cloud;RetailTech;B2B;X5 Soluções Tecnológicas;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.linkedin.com/in/claudia-rosana-de-freitas-dutra-a22b34271;Crescimento;Não Informado;Acessibilidade e Inclusão;EsgTech;B2B;XAccess: Transformando vidas através da Inovação Assistiva;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;http://xl7.com.br/;Crescimento;SaaS;RH e Coaching;RegTech;B2B;XL7 Data Science;TECNOPUC
Metropolitana e Litoral Norte;São Leopoldo;https://www.xlabs.com.br/;Escala;Assinatura;TI (Tecnologia da Informação);CyberSecurity;B2B;XLABS;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.linkedin.com/company/eduxrlab;Crescimento;Não Informado;Software e Cloud;VR/AR Tech;B2B;XR LAB;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://youwe.com.br/;Crescimento;Assinatura;Software e Cloud;HRTech;B2B;YouWe;LAB FECOMÉRCIO-RS
Metropolitana e Litoral Norte;Porto Alegre;https://www.zanno.com.br/;Validação;Assinatura;Software e Cloud;HealthTech;B2B;Zanno;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://zaply.io/pt;Não Informado;Assinatura;Software e Cloud;RetailTech;B2B;ZAPLY TECNOLOGIA;INSTITUTO CALDEIRA
Metropolitana e Litoral Norte;Porto Alegre;https://zeeng.com.br/;Crescimento;Assinatura;Analytics;ITTech;B2B e B2C;Zeeng;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;http://zeofertil.com/;Validação;Transação;Agronegócio;AgTech;B2B;ZeoFertil;TECNOPUC
Metropolitana e Litoral Norte;Novo Hamburgo;https://pipeor.com/;Crescimento;SaaS;Software e Cloud;SalesTech;B2B;Zerofila by PIPEOR;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.linkedin.com/company/zh-ero;Validação;Não Informado;TI (Tecnologia da Informação);ITTech;B2B;ZHero;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.zielbiosciences.com/;Crescimento;Não Informado;Saúde e Bem-Estar;HealthTech;B2B2C;Ziel Biosciences;NÃO INFORMADO
Metropolitana e Litoral Norte;Ivoti;https://www.linkedin.com/company/zipernet/;Validação;Não Informado;Software e Cloud;DeepTech;B2B;Zipernet;NÃO INFORMADO
Metropolitana e Litoral Norte;Porto Alegre;https://www.zuna.com.br/;Crescimento;Assinatura;RH e Coaching;HRTech;B2B;Zuna Estágios;NÃO INFORMADO
Noroeste e Missões;Santa Rosa;https://22performance.com.br/;Escala;Pay-per-use;Marketing e Publicidade;MarTech;B2B;22 PERFORMANCE;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;https://abacontrol.com.br;Crescimento;Assinatura;Software e Cloud;AutoTech;B2B;ABACONTROL;NÃO INFORMADO
Noroeste e Missões;Três de Maio;https://www.instagram.com/acobio3demaio/;Validação;Assinatura;Agronegócio;BioTech;B2B2C;ACOBIO;SETREM
Noroeste e Missões;Santa Rosa;https://aerotopografia.com.br/;Escala;Pay-per-use;Agronegócio;AgTech;B2B2C;AERO TOPOGRAFIA;CRIATEC UNIJUÍ
Noroeste e Missões;Horizontina;;Ideação;Assinatura;Saúde e Bem-Estar;HealthTech;B2C;AgedCare;HORIZONTE FAHOR
Noroeste e Missões;Ijuí;https://www.agriconbusiness.com/;Escala;Transação;Blockchain;AgTech;B2B;Agricon Business;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;http://www.agritek.com.br/;Validação;Não Informado;Marketing e Publicidade;AgTech;B2B;AGRITEK;NÃO INFORMADO
Noroeste e Missões;Ijuí;https://www.instagram.com/agroinstrumentos/;Crescimento;Custo por Aquisição;Engenharia e Indústria Geral;ITTech;B2B2C;Agro Instrumentos;CRIATEC UNIJUÍ
Noroeste e Missões;Horizontina;;Ideação;Assinatura;Alimentos e Bebidas;Foodtech;B2C;AllMenu;HORIZONTE FAHOR
Noroeste e Missões;Três de Maio;https://atendare.com/;Crescimento;Assinatura;Software e Cloud;SalesTech;B2B;Atendare;NÃO INFORMADO
Noroeste e Missões;Horizontina;https://www.instagram.com/automatech_solution/;Validação;Economia Circular;Outros;IndTech;B2G;Automatech;HORIZONTE FAHOR
Noroeste e Missões;Santa Rosa;https://www.facebook.com/avansee.com.br/;Ideação;Custo por Aquisição;Hardware e Eletrônicos;AgTech;B2B2C;Avansee;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://www.instagram.com/bichonatural_/;Escala;Pay-per-use;Agronegócio;PetTech;B2C;Bicho Natural;CRIATEC UNIJUÍ
Noroeste e Missões;Santo Ângelo;https://bigriver.com.br/;Crescimento;Advertising;TI (Tecnologia da Informação);ITTech;B2B2C;BIGRIVER TECHNOLOGIES LTDA;TECNOURI
Noroeste e Missões;Santa Rosa;https://www.biotecno.com.br/;Escala;Pay-per-use;Saúde e Bem-Estar;HealthTech;B2B;BIOTECNO;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://www.facebook.com/buskakientregas/;Crescimento;Transação;Logística;LogTech;B2B e B2C;Buskaki;NÃO INFORMADO
Noroeste e Missões;Santa Rosa;https://www.linkedin.com/company/captar-ti/;Crescimento;Não Informado;Consultorias e Treinamentos;Tech Consultancies;B2C;Captar TI;NÃO INFORMADO
Noroeste e Missões;Santa Rosa;https://www.facebook.com/coderocketdev;Crescimento;SaaS;Software e Cloud;ITTech;B2B;Code Rocket;IATI-FEMA
Noroeste e Missões;Ijuí;https://cuidadosconecta.com.br/;Escala;Marketplace;Software e Cloud;HealthTech;B2B2C;CuidadosConecta;NÃO INFORMADO
Noroeste e Missões;Ijuí;https://deufisica.com.br/;Validação;Marketplace;Educação e Ensino;EdTech;B2B2C;DeuFísica;CRIATEC UNIJUÍ
Noroeste e Missões;Horizontina;;Ideação;Economia de Recorrência;Serviços;EnergyTech;B2B2C;Diego Wiprich;HORIZONTE FAHOR
Noroeste e Missões;Ijuí;https://www.instagram.com/digitcompany_/;Crescimento;Assinatura;Marketing e Publicidade;Social Network;B2B;Digit Company;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://www.divtec.com.br/;Validação;Outros;TI (Tecnologia da Informação);ITTech;B2B;DivTec;NÃO INFORMADO
Noroeste e Missões;Ijuí;https://www.doled.net.br/;Crescimento;Assinatura;Engenharia e Indústria Geral;EnergyTech;A2A;Doled;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://www.instagram.com/edecasa_lavanderiaexpress/;Crescimento;SaaS;Serviços;Outras;B2C;É de Casa - Lavanderia Express;IATI-FEMA
Noroeste e Missões;Santa Rosa;https://eckogm.com.br/bio/;Validação;Pay-per-use;Mídia e Comunicação;MarTech;B2B;ECKO GESTÃO DE MARKETING;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://elede.com.br/;Escala;Software House;TI (Tecnologia da Informação);ITTech;B2B;ELEDE;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://www.instagram.com/enfermagem_empathy/;Escala;SaaS;Saúde e Bem-Estar;HealthTech;B2C;Empathy - Consultório de Enfermagem;IATI-FEMA
Noroeste e Missões;Horizontina;Não Informado;Ideação;Economia Circular;Alimentos e Bebidas;Foodtech;B2C;Energeticos Naturais Abreu;HORIZONTE FAHOR
Noroeste e Missões;Horizontina;https://essentagro.com.br/;Escala;SaaS;Agronegócio;AgTech;B2B2C;Essent Agro Contabilidade Rural;MIRALABS
Noroeste e Missões;Ijuí;https://www.instagram.com/afaxinou/;Crescimento;Serviços Baseados em Taxas;Customer Service;CleanTech;B2B2C;FAXINOU;CRIATEC UNIJUÍ
Noroeste e Missões;Giruá;https://www.instagram.com/fornodasmissoes/;Crescimento;Outros;Comércio e Varejo;Foodtech;B2C;Forno das Missões;IATI-FEMA
Noroeste e Missões;Ijuí;https://www.giro3dstudio.com/;Crescimento;Marketplace;TI (Tecnologia da Informação);ITTech;B2B;GIRO 3D Studio;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;https://gotrampo.com/;Validação;Assinatura;Consultorias e Treinamentos;Tech Consultancies;B2B2C;GoTrampo;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://www.instagram.com/grupov5.arq/;Ideação;Pay-per-use;Construção Civil;ConstruTech;B2B2C;Grupo V5;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;https://www.instagram.com/halitysaude/;Crescimento;Serviços Baseados em Taxas;Saúde e Bem-Estar;HealthTech;B2C;HALITY;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;http://hexcircuitos.com.br/contato;Ideação;Pay-per-use;Hardware e Eletrônicos;ITTech;B2B;Hex Sistemas;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://www.instagram.com/hiboucarwash/;Escala;Pay-per-use;Engenharia e Indústria Geral;CleanTech;B2B;Hibou Car Wash;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://www.instagram.com/hopeconsultoriasr/;Crescimento;Pay-per-use;Educação e Ensino;EdTech;B2B2C;HOPE EDUCACIONAL;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;https://infinitum-ti.com/;Crescimento;Software House;Software e Cloud;ITTech;B2B;Infinitum TI;CRIATEC UNIJUÍ
Noroeste e Missões;Três de Maio;https://www.infratrack.com.br/;Crescimento;Não Informado;Software e Cloud;LogTech;B2B;Infratrack;NÃO INFORMADO
Noroeste e Missões;Ijuí;https://www.innoformula.com.br/;Crescimento;Licenciamento;Engenharia e Indústria Geral;BeautyTech;B2B;Innoformula;CRIATEC UNIJUÍ
Noroeste e Missões;Santo Ângelo;https://www.facebook.com/INOVATEC UFSM3d;Crescimento;Custo por Aquisição;Engenharia e Indústria Geral;RetailTech;B2B2C;INOVATEC UFSM 3D Soluções em Informática LTDA;TECNOURI
Noroeste e Missões;São Luiz Gonzaga;https://www.instagram.com/institutocampeao/;Ideação;Não Informado;Educação e Ensino;EdTech;B2B e B2C;Instituto Campeão;NÃO INFORMADO
Noroeste e Missões;Santa Rosa;https://www.instagram.com/inventus_hud/;Validação;Licenciamento;Automotivo;Funtech;B2C;INVENTUS;CRIATEC UNIJUÍ
Noroeste e Missões;Horizontina;https://www.instagram.com/jogajunto.app/;Ideação;Assinatura;Esportes;SportsTech;B2P;Joga Junto;HORIZONTE FAHOR
Noroeste e Missões;Horizontina;;Validação;Negócio Socioambiental;Comércio e Varejo;IndTech;B2G;Kaukazus;HORIZONTE FAHOR
Noroeste e Missões;Santa Rosa;https://www.instagram.com/kanandadebairros.engenharia;Validação;Pay-per-use;Construção Civil;ConstruTech;B2B2C;KB Engenharia;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;https://www.instagram.com/lavorodesign/;Crescimento;Serviços Baseados em Taxas;Marketing e Publicidade;MarTech;B2C;LAVORO DESIGN;CRIATEC UNIJUÍ
Noroeste e Missões;Santa Rosa;https://leaper.com.br/;Escala;SaaS;IA (Inteligência Artificial);SalesTech;B2B;Leaper;IATI-FEMA
Noroeste e Missões;Santa Rosa;https://www.levcompliance.com.br/;Escala;Serviços Baseados em Taxas;Jurídico;LegalTech;B2B2C;LeV Compliance;NÃO INFORMADO
Noroeste e Missões;Horizontina;https://levide.com.br/;Validação;E-commerce;Estética e Beleza;BeautyTech;B2C;Levidè Cosméticos Naturais;MIRALABS
Noroeste e Missões;Santo Ângelo;https://linkme.solutions/;Ideação;SaaS;Comércio e Varejo;MarTech;B2B;LinkMe;NÃO INFORMADO
Noroeste e Missões;Santo Ângelo;https://linkmetur.com.br/;Crescimento;SaaS;Marketing e Publicidade;TurisTech;B2B;LinkmeTur;NÃO INFORMADO
Noroeste e Missões;Horizontina;https://www.locaagro.com.br;Ideação;Marketplace;Software e Cloud;AgTech;C2C;LocaAgro;HORIZONTE FAHOR
Noroeste e Missões;Ijuí;https://www.instagram.com/locomotivadeideias/;Crescimento;Serviços Baseados em Taxas;Marketing e Publicidade;MarTech;B2C;Locomotiva de Ideias;CRIATEC UNIJUÍ
Noroeste e Missões;Horizontina;https://www.lojaoagricola.com.br/;Validação;Marketplace;Comércio e Varejo;AgTech;B2C;Lojão Agrícola;HORIZONTE FAHOR
Noroeste e Missões;Ijuí;https://www.lumiun.com/;Validação;Não Informado;Software e Cloud;CyberSecurity;B2B;Lumiun;NÃO INFORMADO
Noroeste e Missões;Horizontina;https://www.instagram.com/mathin.ak?igsh=cnMyZHlyd2l1dHVj;Escala;Pay-per-use;Educação e Ensino;EdTech;B2C;Mathin;HORIZONTE FAHOR
Noroeste e Missões;Horizontina;;Ideação;Licenciamento;Educação e Ensino;EdTech;B2P;Maxwell;HORIZONTE FAHOR
Noroeste e Missões;Horizontina;https://www.instagram.com/maxwell_educacional/;Crescimento;Licenciamento;Educação e Ensino;EdTech;B2C;MAXWELL TECNOLOGIA EDUCACIONAL;HORIZONTE FAHOR
Noroeste e Missões;Santa Rosa;https://www.instagram.com/mora__aromas/;Crescimento;Economia Circular;Comércio e Varejo;Outras;P2P;Mora Aromas;HORIZONTE FAHOR
Noroeste e Missões;Horizontina;https://nacity.com.br/;Validação;Marketplace;Comércio e Varejo;Outras;B2B2C;Nacity;MIRALABS
Noroeste e Missões;Ijuí;https://oncoscan.com.br/;Validação;SaaS;Saúde e Bem-Estar;HealthTech;B2C;ONCOSCAN;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;https://www.optimizebpm.com.br/;Escala;SaaS;TI (Tecnologia da Informação);ITTech;B2B;Optimize Gestão de Processos;CRIATEC UNIJUÍ
Noroeste e Missões;Horizontina;https://www.organofoods.com.br/;Ideação;Marketplace;Alimentos e Bebidas;Foodtech;B2C;OrganoFoods;HORIZONTE FAHOR
Noroeste e Missões;Três de Maio;https://peiemagrecer.com.br/;Crescimento;Licenciamento;Saúde e Bem-Estar;HealthTech;B2B2C;PEI EMAGRECER;MIRALABS
Noroeste e Missões;Santa Rosa;https://www.instagram.com/penseinovacao/;Validação;Economia de Recorrência;Gestão de Negócios e Projetos;Inovação Social;B2B;Pense Inovação;HORIZONTE FAHOR
Noroeste e Missões;Santa Rosa;https://www.picnicbabyshop.com.br/;Crescimento;E-commerce;Comércio e Varejo;RetailTech;B2C;Pic nic Baby Shop;IATI-FEMA
Noroeste e Missões;Santa Rosa;https://planatech.com.br/;Escala;SaaS;Agronegócio;AgTech;B2B;PLANATECH TECNOLOGIA;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;https://planejarmkt.com.br/;Crescimento;Serviços Baseados em Taxas;Marketing e Publicidade;MarTech;B2B;Planejar Marketing de Resultados;CRIATEC UNIJUÍ
Noroeste e Missões;Ijuí;https://www.optimizebpm.com.br/solucoes/plataforma-sintonia;Validação;Não Informado;Software e Cloud;HRTech;B2B;Plataforma Sintonia;NÃO INFORMADO
Noroeste e Missões;Santa Rosa;https://www.play2make.com/;Escala;SaaS;Entretenimento, Jogos e Gamificação;VR/AR Tech;B2B e B2C;Play2Make;IATI-FEMA
Noroeste e Missões;Santo Ângelo;https://pypsystem.com;Validação;Custo por Aquisição;Software e Cloud;ITTech;B2B2C;Pyp System LTDA;TECNOURI
Noroeste e Missões;Santa Rosa;https://quimea.com.br/franquia/santa-rosa;Escala;SaaS;Meio Ambiente e Sustentabilidade;CleanTech;B2B;Quimea Inteligência Ambiental;CRIATEC UNIJUÍ
Noroeste e Missões;Horizontina;https://quitaboletos.com.br/;Crescimento;Pay-per-use;Financeiro;FinTech;B2C;Quita Boletos;MIRALABS
Noroeste e Missões;Horizontina;https://www.redeessentjus.com/;Escala;Licenciamento;Jurídico;RegTech;B2B2C;Rede Essent Jus;MIRALABS
